
code	|	name	|	preferred name	|	lineage
1	|	Massilia yuzhufengensis	|	 	|	1164594 149698 75682 80840 28216 1224 2 131567 
1	|	Massilimaliae massiliensis	|	 	|	1852384 1987010 541000 186802 186801 1239 1783272 2 131567 
1	|	Massilioclostridium coli	|	 	|	1870991 1935927 31979 186802 186801 1239 1783272 2 131567 
1	|	Massiliomicrobiota timonensis	|	Massilimicrobiota timonensis	|	1776392 1924110 128827 526525 526524 1239 1783272 2 131567 
1	|	Mastigocladopsis repens	|	 	|	221287 221282 1892258 1161 1117 1798711 1783272 2 131567 
1	|	Mastigocladus laminosus	|	 	|	83541 29417 1892263 1161 1117 1798711 1783272 2 131567 
1	|	Mastigocoleus testarum	|	 	|	996925 996924 1892263 1161 1117 1798711 1783272 2 131567 
1	|	Mediterranea massiliensis	|	 	|	1841865 1926659 815 171549 200643 976 68336 1783270 2 131567 
1	|	Megamonas funiformis	|	 	|	437897 158846 1843491 909929 909932 1239 1783272 2 131567 
1	|	Megamonas hypermegale	|	 	|	158847 158846 1843491 909929 909932 1239 1783272 2 131567 
1	|	Megasphaera cerevisiae	|	 	|	39029 906 31977 1843489 909932 1239 1783272 2 131567 
1	|	Megasphaera elsdenii	|	 	|	907 906 31977 1843489 909932 1239 1783272 2 131567 
1	|	Megasphaera massiliensis	|	 	|	1232428 906 31977 1843489 909932 1239 1783272 2 131567 
1	|	Megasphaera micronuciformis	|	 	|	187326 906 31977 1843489 909932 1239 1783272 2 131567 
1	|	Megasphaera paucivorans	|	 	|	349095 906 31977 1843489 909932 1239 1783272 2 131567 
1	|	Meiothermus cerbereus	|	 	|	65552 65551 188786 68933 188787 1297 1783272 2 131567 
1	|	Meiothermus chliarophilus	|	Calidithermus chliarophilus	|	52023 2747271 188786 68933 188787 1297 1783272 2 131567 
1	|	Meiothermus ruber	|	 	|	277 65551 188786 68933 188787 1297 1783272 2 131567 
1	|	Meiothermus rufus	|	 	|	604332 65551 188786 68933 188787 1297 1783272 2 131567 
1	|	Meiothermus silvanus	|	 	|	52022 65551 188786 68933 188787 1297 1783272 2 131567 
1	|	Meiothermus timidus	|	Calidithermus timidus	|	307124 2747271 188786 68933 188787 1297 1783272 2 131567 
1	|	Melaminivora alkalimesophila	|	 	|	1165852 1649468 80864 80840 28216 1224 2 131567 
1	|	Melghirimyces thermohalophilus	|	 	|	1236220 1236218 186824 1385 91061 1239 1783272 2 131567 
1	|	Melioribacter roseus	|	 	|	1134405 1134403 1334117 795748 795747 1134404 68336 1783270 2 131567 
1	|	Merdibacter massiliensis	|	 	|	1871030 1935200 128827 526525 526524 1239 1783272 2 131567 
1	|	Merdimonas faecis	|	 	|	1653435 2023266 186803 186802 186801 1239 1783272 2 131567 
1	|	Mesoflavibacter zeaxanthinifaciens	|	 	|	393060 444051 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Mesonia mobilis	|	 	|	369791 232115 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Mesonia phycicola	|	 	|	579105 232115 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Mesorhizobium alhagi	|	 	|	475067 68287 69277 356 28211 1224 2 131567 
1	|	Mesorhizobium australicum	|	 	|	536018 68287 69277 356 28211 1224 2 131567 
1	|	Mesorhizobium ciceri	|	 	|	39645 68287 69277 356 28211 1224 2 131567 
1	|	Mesorhizobium japonicum	|	 	|	2066070 68287 69277 356 28211 1224 2 131567 
1	|	Mesorhizobium loti	|	 	|	381 68287 69277 356 28211 1224 2 131567 
1	|	Mesorhizobium opportunistum	|	 	|	593909 68287 69277 356 28211 1224 2 131567 
1	|	Mesorhizobium plurifarium	|	 	|	69974 68287 69277 356 28211 1224 2 131567 
1	|	Metakosakonia massiliensis	|	 	|	1485952 2055876 543 91347 1236 1224 2 131567 
1	|	Metallibacterium scheffleri	|	 	|	993689 1218803 1775411 135614 1236 1224 2 131567 
1	|	Methanobacterium congolense	|	 	|	118062 2160 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobacterium formicicum	|	 	|	2162 2160 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobacterium lacus	|	 	|	877455 2160 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobacterium paludis	|	 	|	868131 2160 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobacterium sp. MB1	|	 	|	1379702 2627676 2160 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobacterium veterum	|	 	|	408577 2160 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter arboriphilus	|	 	|	39441 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter boviskoreani	|	 	|	1348249 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter curvatus	|	 	|	49547 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter cuticularis	|	 	|	47311 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter filiformis	|	 	|	55758 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter gottschalkii	|	 	|	190974 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter millerae	|	 	|	230361 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter olleyae	|	 	|	294671 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter oralis	|	 	|	66851 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter ruminantium	|	 	|	83816 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter smithii	|	 	|	2173 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter sp. AbM4	|	 	|	224719 2638681 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanobrevibacter wolinii	|	 	|	190977 2172 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanocorpusculum bavaricum	|	 	|	71518 2192 88404 2191 224756 2290931 28890 2157 131567 
1	|	Methanocorpusculum labreanum	|	 	|	83984 2192 88404 2191 224756 2290931 28890 2157 131567 
1	|	Methanoculleus bourgensis	|	 	|	83986 45989 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanoculleus chikugoensis	|	 	|	118126 45989 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanoculleus horonobensis	|	 	|	528314 45989 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanoculleus marisnigri	|	 	|	2198 45989 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanoculleus sediminis	|	 	|	1550566 45989 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanoculleus thermophilus	|	 	|	2200 45989 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanofollis ethanolicus	|	 	|	488124 81416 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanofollis liminatans	|	 	|	2201 81416 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanohalophilus halophilus	|	 	|	2177 2175 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanolinea tarda	|	 	|	263906 499551 1198451 2191 224756 2290931 28890 2157 131567 
1	|	Methanolobus profundi	|	 	|	487685 2220 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanolobus psychrophilus	|	 	|	420950 2220 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanolobus tindarius	|	 	|	2221 2220 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanomassiliicoccus luminyensis	|	 	|	1080712 1080709 1577788 1235850 183967 2283796 2157 131567 
1	|	Methanomethylovorans hollandica	|	 	|	101192 101191 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanomicrobium mobile	|	 	|	2205 2204 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanoplanus limicola	|	 	|	2315 2314 2194 2191 224756 2290931 28890 2157 131567 
1	|	Methanoregula boonei	|	 	|	358766 395331 1198451 2191 224756 2290931 28890 2157 131567 
1	|	Methanoregula formicica	|	 	|	882104 395331 1198451 2191 224756 2290931 28890 2157 131567 
1	|	Methanosaeta harundinacea	|	 	|	301375 2222 143067 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina acetivorans	|	 	|	2214 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina barkeri	|	 	|	2208 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina flavescens	|	 	|	1715806 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina horonobensis	|	 	|	418008 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina lacustris	|	 	|	170861 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina mazei	|	 	|	2209 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina siciliae	|	 	|	38027 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina thermophila	|	 	|	2210 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosarcina vacuolata	|	 	|	2215 2207 2206 94695 224756 2290931 28890 2157 131567 
1	|	Methanosphaera stadtmanae	|	 	|	2317 2316 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanosphaerula palustris	|	 	|	475088 475087 1198451 2191 224756 2290931 28890 2157 131567 
1	|	Methanospirillum hungatei	|	 	|	2203 2202 196137 2191 224756 2290931 28890 2157 131567 
1	|	Methanothermobacter marburgensis	|	 	|	145263 145260 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanothermobacter thermautotrophicus	|	 	|	145262 145260 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanothermobacter wolfeii	|	 	|	145261 145260 2159 2158 183925 2283794 28890 2157 131567 
1	|	Methanothrix soehngenii	|	 	|	2223 2222 143067 94695 224756 2290931 28890 2157 131567 
1	|	Methanothrix thermoacetophila	|	 	|	2224 2222 143067 94695 224756 2290931 28890 2157 131567 
1	|	Methylacidiphilum fumariolicum	|	 	|	591154 511745 717964 717963 1955630 74201 1783257 2 131567 
1	|	Methylacidiphilum infernorum	|	 	|	511746 511745 717964 717963 1955630 74201 1783257 2 131567 
1	|	Methylacidiphilum kamchatkense	|	 	|	431057 511745 717964 717963 1955630 74201 1783257 2 131567 
1	|	Methylibium petroleiphilum	|	 	|	105560 316612 224471 80840 28216 1224 2 131567 
1	|	Methylobacillus flagellatus	|	 	|	405 404 32011 32003 28216 1224 2 131567 
1	|	Methylobacillus glycogenes	|	 	|	406 404 32011 32003 28216 1224 2 131567 
1	|	Methylobacillus rhizosphaerae	|	 	|	551994 404 32011 32003 28216 1224 2 131567 
1	|	Methylobacter luteus	|	 	|	415 429 403 135618 1236 1224 2 131567 
1	|	Methylobacter marinus	|	 	|	34058 429 403 135618 1236 1224 2 131567 
1	|	Methylobacter tundripaludum	|	 	|	173365 429 403 135618 1236 1224 2 131567 
1	|	Methylobacterium aquaticum	|	 	|	270351 407 119045 356 28211 1224 2 131567 
1	|	Methylobacterium brachiatum	|	 	|	269660 407 119045 356 28211 1224 2 131567 
1	|	Methylobacterium gossipiicola	|	 	|	582675 407 119045 356 28211 1224 2 131567 
1	|	Methylobacterium mesophilicum	|	 	|	39956 407 119045 356 28211 1224 2 131567 
1	|	Methylobacterium nodulans	|	 	|	114616 407 119045 356 28211 1224 2 131567 
1	|	Methylobacterium phyllostachyos	|	 	|	582672 407 119045 356 28211 1224 2 131567 
1	|	Methylobacterium radiotolerans	|	 	|	31998 407 119045 356 28211 1224 2 131567 
1	|	Methylobacterium sp. 4-46	|	 	|	426117 2615210 407 119045 356 28211 1224 2 131567 
1	|	Methylobrevis pamukkalensis	|	 	|	1439726 1775716 119042 356 28211 1224 2 131567 
1	|	Methylocaldum szegediense	|	 	|	73780 73778 403 135618 1236 1224 2 131567 
1	|	Methylocapsa acidiphila	|	 	|	133552 184923 45404 356 28211 1224 2 131567 
1	|	Methylocapsa aurea	|	 	|	663610 184923 45404 356 28211 1224 2 131567 
1	|	Methylocapsa palsarum	|	 	|	1612308 184923 45404 356 28211 1224 2 131567 
1	|	Methyloceanibacter caenitepidi	|	 	|	1384459 1484898 119042 356 28211 1224 2 131567 
1	|	Methyloceanibacter marginalis	|	 	|	1774971 1484898 119042 356 28211 1224 2 131567 
1	|	Methyloceanibacter methanicus	|	 	|	1774968 1484898 119042 356 28211 1224 2 131567 
1	|	Methyloceanibacter stevinii	|	 	|	1774970 1484898 119042 356 28211 1224 2 131567 
1	|	Methyloceanibacter superfactus	|	 	|	1774969 1484898 119042 356 28211 1224 2 131567 
1	|	Methylocella silvestris	|	 	|	199596 120652 45404 356 28211 1224 2 131567 
1	|	Methylococcus capsulatus	|	 	|	414 413 403 135618 1236 1224 2 131567 
1	|	Methylocystis bryophila	|	 	|	655015 133 31993 356 28211 1224 2 131567 
1	|	Methylocystis parvus	|	 	|	134 133 31993 356 28211 1224 2 131567 
1	|	Methylocystis rosea	|	 	|	173366 133 31993 356 28211 1224 2 131567 
1	|	Methylocystis sp. SC2	|	 	|	187303 2625913 133 31993 356 28211 1224 2 131567 
1	|	Methyloferula stellata	|	 	|	876270 1143004 45404 356 28211 1224 2 131567 
1	|	Methylogaea oryzae	|	 	|	1295382 1295378 403 135618 1236 1224 2 131567 
1	|	Methyloglobulus morosus	|	 	|	1410681 1410680 403 135618 1236 1224 2 131567 
1	|	Methylohalobius crimeensis	|	 	|	244365 244364 1486721 135618 1236 1224 2 131567 
1	|	Methyloligella halotolerans	|	 	|	1177755 1485594 119042 356 28211 1224 2 131567 
1	|	Methylomarinum vadi	|	 	|	438855 1221209 403 135618 1236 1224 2 131567 
1	|	Methylomicrobium agile	|	 	|	39774 39773 403 135618 1236 1224 2 131567 
1	|	Methylomicrobium alcaliphilum	|	 	|	271065 39773 403 135618 1236 1224 2 131567 
1	|	Methylomicrobium buryatense	|	 	|	95641 39773 403 135618 1236 1224 2 131567 
1	|	Methylomonas denitrificans	|	 	|	1538553 416 403 135618 1236 1224 2 131567 
1	|	Methylomonas koyamae	|	 	|	702114 416 403 135618 1236 1224 2 131567 
1	|	Methylomonas lenta	|	 	|	980561 416 403 135618 1236 1224 2 131567 
1	|	Methylomonas methanica	|	 	|	421 416 403 135618 1236 1224 2 131567 
1	|	Methylophaga aminisulfidivorans	|	 	|	230105 40222 135616 72273 1236 1224 2 131567 
1	|	Methylophaga frappieri	|	 	|	754477 40222 135616 72273 1236 1224 2 131567 
1	|	Methylophaga lonarensis	|	 	|	999151 40222 135616 72273 1236 1224 2 131567 
1	|	Methylophaga muralis	|	 	|	291169 40222 135616 72273 1236 1224 2 131567 
1	|	Methylophaga nitratireducenticrescens	|	 	|	754476 40222 135616 72273 1236 1224 2 131567 
1	|	Methylophaga thiooxydans	|	 	|	392484 40222 135616 72273 1236 1224 2 131567 
1	|	Methylophilus methylotrophus	|	 	|	17 16 32011 32003 28216 1224 2 131567 
1	|	Methylophilus rhizosphaerae	|	 	|	492660 16 32011 32003 28216 1224 2 131567 
1	|	Methyloprofundus sedimenti	|	 	|	1420851 1565313 403 135618 1236 1224 2 131567 
1	|	Methylorubrum extorquens	|	 	|	408 2282523 119045 356 28211 1224 2 131567 
1	|	Methylorubrum populi	|	 	|	223967 2282523 119045 356 28211 1224 2 131567 
1	|	Methylosarcina fibrata	|	 	|	105972 160800 403 135618 1236 1224 2 131567 
1	|	Methylosarcina lacus	|	Methylomicrobium lacus	|	136992 39773 403 135618 1236 1224 2 131567 
1	|	Methylosinus trichosporium	|	 	|	426 425 31993 356 28211 1224 2 131567 
1	|	Methylotenera mobilis	|	 	|	359408 359407 32011 32003 28216 1224 2 131567 
1	|	Methylotenera versatilis	|	 	|	1055487 359407 32011 32003 28216 1224 2 131567 
1	|	Methyloversatilis discipulorum	|	 	|	1119528 378210 2008793 32003 28216 1224 2 131567 
1	|	Methyloversatilis thermotolerans	|	 	|	1346290 378210 2008793 32003 28216 1224 2 131567 
1	|	Methyloversatilis universalis	|	 	|	378211 378210 2008793 32003 28216 1224 2 131567 
1	|	Methylovorus glucosotrophus	|	 	|	266009 81682 32011 32003 28216 1224 2 131567 
1	|	Methylovorus sp. MP688	|	 	|	887061 2634027 81682 32011 32003 28216 1224 2 131567 
1	|	Methylovulum miyakonense	|	 	|	645578 762296 403 135618 1236 1224 2 131567 
1	|	Methylovulum psychrotolerans	|	 	|	1704499 762296 403 135618 1236 1224 2 131567 
1	|	Micavibrio aeruginosavorus	|	 	|	349221 213485 82117 28211 1224 2 131567 
1	|	Microbacterium arborescens	|	 	|	33883 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium aurum	|	 	|	36805 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium azadirachtae	|	 	|	582680 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium barkeri	|	 	|	33917 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium chocolatum	|	 	|	84292 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium esteraromaticum	|	 	|	57043 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium foliorum	|	 	|	104336 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium ginsengisoli	|	 	|	400772 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium gubbeenense	|	 	|	159896 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium hominis	|	 	|	162426 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium humi	|	 	|	640635 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium hydrocarbonoxydans	|	 	|	273678 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium indicum	|	 	|	358100 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium ketosireducens	|	 	|	92835 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium laevaniformans	|	 	|	36807 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium luticocti	|	 	|	451764 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium mangrovi	|	 	|	1348253 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium maritypicum	|	 	|	300020 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium oleivorans	|	 	|	273677 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium oxydans	|	 	|	82380 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium paludicola	|	 	|	300019 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium paraoxydans	|	 	|	199592 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium profundi	|	 	|	450380 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium pygmaeum	|	 	|	370764 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium resistens	|	 	|	156977 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium sediminis	|	 	|	904291 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium testaceum	|	 	|	2033 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium trichothecenolyticum	|	 	|	69370 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbacterium yannicii	|	 	|	671622 33882 85023 85006 1760 201174 1783272 2 131567 
1	|	Microbispora rosea	|	 	|	58117 2005 2004 85012 1760 201174 1783272 2 131567 
1	|	Microbulbifer agarilyticus	|	 	|	260552 48073 1706373 1706369 1236 1224 2 131567 
1	|	Microbulbifer donghaiensis	|	 	|	494016 48073 1706373 1706369 1236 1224 2 131567 
1	|	Microbulbifer mangrovi	|	 	|	927787 48073 1706373 1706369 1236 1224 2 131567 
1	|	Microbulbifer marinus	|	 	|	658218 48073 1706373 1706369 1236 1224 2 131567 
1	|	Microbulbifer thermotolerans	|	 	|	252514 48073 1706373 1706369 1236 1224 2 131567 
1	|	Microbulbifer variabilis	|	 	|	266805 48073 1706373 1706369 1236 1224 2 131567 
1	|	Microbulbifer yueqingensis	|	 	|	658219 48073 1706373 1706369 1236 1224 2 131567 
1	|	Micrococcus luteus	|	 	|	1270 1269 1268 85006 1760 201174 1783272 2 131567 
1	|	Micrococcus lylae	|	 	|	1273 1269 1268 85006 1760 201174 1783272 2 131567 
1	|	Micrococcus terreus	|	 	|	574650 1269 1268 85006 1760 201174 1783272 2 131567 
1	|	Microcoleus sp. PCC 7113	|	 	|	1173027 2642155 44471 1892252 1150 1301283 1117 1798711 1783272 2 131567 
1	|	Microcystis aeruginosa	|	 	|	1126 1125 1890449 1118 1301283 1117 1798711 1783272 2 131567 
1	|	Microlunatus phosphovorus	|	 	|	29405 29404 31957 85009 1760 201174 1783272 2 131567 
1	|	Microlunatus soli	|	 	|	630515 29404 31957 85009 1760 201174 1783272 2 131567 
1	|	Micromonospora aurantiaca	|	 	|	47850 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora auratinigra	|	 	|	261654 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora avicenniae	|	 	|	1198245 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora carbonacea	|	 	|	47853 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora chersina	|	 	|	47854 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora coxensis	|	 	|	356852 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora cremea	|	 	|	709881 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora echinospora	|	 	|	1877 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora inositola	|	 	|	47865 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora inyonensis	|	 	|	47866 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora krabiensis	|	 	|	307121 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora lupini	|	 	|	285679 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora narathiwatensis	|	 	|	299146 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora nigra	|	 	|	145857 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora pallida	|	 	|	145854 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora pattaloongensis	|	 	|	405436 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora peucetia	|	 	|	47871 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora purpureochromogenes	|	 	|	47872 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora rhizosphaerae	|	 	|	568872 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora rifamycinica	|	 	|	291594 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora rosaria	|	 	|	47874 1873 28056 85008 1760 201174 1783272 2 131567 
1	|	Micromonospora sediminicola	|	 	|	946078 1873 28056 85008 1760 201174 1783272 2 131567 
